Date,Channel,Spend,Impressions,Clicks,Conversions,Revenue,CAC,ROAS,ConversionRate,CTR,Month,Week
2025-01-05,Paid Social,2192.86,266345,2787,72,4500.85,30.46,2.053,2.583,1.046,2025-01,2024-12-30/2025-01-05
2025-01-05,SEO,130.65,154359,3000,79,6082.15,1.65,46.553,2.633,1.944,2025-01,2024-12-30/2025-01-05
2025-01-05,Paid Search,573.88,28260,941,38,2573.56,15.1,4.484,4.038,3.33,2025-01,2024-12-30/2025-01-05
2025-01-05,Email,77.4,70432,2994,222,13660.32,0.35,176.49,7.415,4.251,2025-01,2024-12-30/2025-01-05
2025-01-06,Email,93.44,81196,3747,241,13682.81,0.39,146.434,6.432,4.615,2025-01,2025-01-06/2025-01-12
2025-01-06,Paid Social,2577.5,280333,2914,82,5983.78,31.43,2.322,2.814,1.039,2025-01,2025-01-06/2025-01-12
2025-01-06,SEO,209.99,253170,6023,198,14957.63,1.06,71.23,3.287,2.379,2025-01,2025-01-06/2025-01-12
2025-01-06,Paid Search,732.07,32507,1009,44,3172.96,16.64,4.334,4.361,3.104,2025-01,2025-01-06/2025-01-12
2025-01-07,Paid Search,639.41,29923,1197,58,4164.49,11.02,6.513,4.845,4.0,2025-01,2025-01-06/2025-01-12
2025-01-07,Email,99.32,85903,3374,248,16500.34,0.4,166.133,7.35,3.928,2025-01,2025-01-06/2025-01-12
2025-01-07,SEO,170.04,194925,3802,111,7392.96,1.53,43.478,2.92,1.95,2025-01,2025-01-06/2025-01-12
2025-01-07,Paid Social,2761.58,323994,4291,89,6175.15,31.03,2.236,2.074,1.324,2025-01,2025-01-06/2025-01-12
2025-01-08,Email,100.31,83021,3209,209,13113.65,0.48,130.731,6.513,3.865,2025-01,2025-01-06/2025-01-12
2025-01-08,SEO,194.24,195646,4366,123,9223.79,1.58,47.487,2.817,2.232,2025-01,2025-01-06/2025-01-12
2025-01-08,Paid Social,2421.75,256679,2964,81,5367.73,29.9,2.216,2.733,1.155,2025-01,2025-01-06/2025-01-12
2025-01-08,Paid Search,711.6,34226,1376,56,4152.92,12.71,5.836,4.07,4.02,2025-01,2025-01-06/2025-01-12
2025-01-09,SEO,214.83,260539,5591,164,11297.71,1.31,52.589,2.933,2.146,2025-01,2025-01-06/2025-01-12
2025-01-09,Paid Search,664.42,28192,1082,47,3331.89,14.14,5.015,4.344,3.838,2025-01,2025-01-06/2025-01-12
2025-01-09,Email,102.43,85431,3925,242,14233.79,0.42,138.961,6.166,4.594,2025-01,2025-01-06/2025-01-12
2025-01-09,Paid Social,2677.72,306681,3846,83,5901.15,32.26,2.204,2.158,1.254,2025-01,2025-01-06/2025-01-12
2025-01-10,SEO,227.82,254310,5887,174,12371.28,1.31,54.303,2.956,2.315,2025-01,2025-01-06/2025-01-12
2025-01-10,Paid Social,2901.54,371266,4139,84,6024.08,34.54,2.076,2.029,1.115,2025-01,2025-01-06/2025-01-12
2025-01-10,Email,106.54,81891,3862,283,18860.47,0.38,177.027,7.328,4.716,2025-01,2025-01-06/2025-01-12
2025-01-10,Paid Search,602.27,29671,979,45,3450.24,13.38,5.729,4.597,3.3,2025-01,2025-01-06/2025-01-12
2025-01-11,SEO,191.84,177042,3605,127,9627.71,1.51,50.186,3.523,2.036,2025-01,2025-01-06/2025-01-12
2025-01-11,Email,62.21,56818,2909,160,9256.3,0.39,148.791,5.5,5.12,2025-01,2025-01-06/2025-01-12
2025-01-11,Paid Search,499.01,22945,894,34,2694.33,14.68,5.399,3.803,3.896,2025-01,2025-01-06/2025-01-12
2025-01-11,Paid Social,2028.15,259370,2787,65,4617.62,31.2,2.277,2.332,1.075,2025-01,2025-01-06/2025-01-12
2025-01-12,SEO,146.77,154071,3332,90,6113.48,1.63,41.653,2.701,2.163,2025-01,2025-01-06/2025-01-12
2025-01-12,Paid Search,481.05,23588,838,32,2488.58,15.03,5.173,3.819,3.553,2025-01,2025-01-06/2025-01-12
2025-01-12,Email,72.13,55025,2513,164,10664.85,0.44,147.856,6.526,4.567,2025-01,2025-01-06/2025-01-12
2025-01-12,Paid Social,1890.25,219366,2498,67,4793.19,28.21,2.536,2.682,1.139,2025-01,2025-01-06/2025-01-12
2025-01-13,SEO,196.9,234402,5129,173,11057.25,1.14,56.157,3.373,2.188,2025-01,2025-01-13/2025-01-19
2025-01-13,Email,96.13,81089,3740,272,16668.01,0.35,173.39,7.273,4.612,2025-01,2025-01-13/2025-01-19
2025-01-13,Paid Search,659.58,29508,899,36,2789.65,18.32,4.229,4.004,3.047,2025-01,2025-01-13/2025-01-19
2025-01-13,Paid Social,2406.81,282953,3893,89,5914.36,27.04,2.457,2.286,1.376,2025-01,2025-01-13/2025-01-19
2025-01-14,Paid Search,688.71,30669,985,50,3716.24,13.77,5.396,5.076,3.212,2025-01,2025-01-13/2025-01-19
2025-01-14,Email,90.59,77169,3555,234,14647.14,0.39,161.686,6.582,4.607,2025-01,2025-01-13/2025-01-19
2025-01-14,Paid Social,2673.53,294720,3844,95,7048.93,28.14,2.637,2.471,1.304,2025-01,2025-01-13/2025-01-19
2025-01-14,SEO,170.51,182541,3598,128,9189.45,1.33,53.894,3.558,1.971,2025-01,2025-01-13/2025-01-19
2025-01-15,Paid Search,626.93,31018,1083,55,3836.83,11.4,6.12,5.078,3.492,2025-01,2025-01-13/2025-01-19
2025-01-15,SEO,210.27,214212,4727,141,9381.61,1.49,44.617,2.983,2.207,2025-01,2025-01-13/2025-01-19
2025-01-15,Email,104.73,89665,4187,232,15484.95,0.45,147.856,5.541,4.67,2025-01,2025-01-13/2025-01-19
2025-01-15,Paid Social,2351.46,295215,3462,80,5062.68,29.39,2.153,2.311,1.173,2025-01,2025-01-13/2025-01-19
2025-01-16,Paid Search,622.83,28116,996,38,2961.75,16.39,4.755,3.815,3.542,2025-01,2025-01-13/2025-01-19
2025-01-16,Paid Social,2672.63,290416,3712,103,6366.68,25.95,2.382,2.775,1.278,2025-01,2025-01-13/2025-01-19
2025-01-16,Email,101.33,87350,4154,291,18159.32,0.35,179.21,7.005,4.756,2025-01,2025-01-13/2025-01-19
2025-01-16,SEO,210.39,243363,5283,181,11575.83,1.16,55.021,3.426,2.171,2025-01,2025-01-13/2025-01-19
2025-01-17,SEO,219.63,232760,4909,157,11000.73,1.4,50.088,3.198,2.109,2025-01,2025-01-13/2025-01-19
2025-01-17,Paid Search,715.33,35020,1163,54,3813.07,13.25,5.331,4.643,3.321,2025-01,2025-01-13/2025-01-19
2025-01-17,Email,109.05,99375,4790,317,18946.84,0.34,173.745,6.618,4.82,2025-01,2025-01-13/2025-01-19
2025-01-17,Paid Social,2553.29,317363,3968,85,5303.26,30.04,2.077,2.142,1.25,2025-01,2025-01-13/2025-01-19
2025-01-18,SEO,142.35,142922,2735,86,6065.97,1.66,42.613,3.144,1.914,2025-01,2025-01-13/2025-01-19
2025-01-18,Paid Social,2246.11,259010,3145,93,6701.15,24.15,2.983,2.957,1.214,2025-01,2025-01-13/2025-01-19
2025-01-18,Paid Search,537.05,23049,775,30,2189.27,17.9,4.076,3.871,3.362,2025-01,2025-01-13/2025-01-19
2025-01-18,Email,84.2,63189,2884,214,12769.11,0.39,151.652,7.42,4.564,2025-01,2025-01-13/2025-01-19
2025-01-19,SEO,135.24,164781,3721,109,8063.47,1.24,59.623,2.929,2.258,2025-01,2025-01-13/2025-01-19
2025-01-19,Paid Search,522.83,22757,696,32,2594.02,16.34,4.961,4.598,3.058,2025-01,2025-01-13/2025-01-19
2025-01-19,Paid Social,1724.44,193729,2467,76,5297.66,22.69,3.072,3.081,1.273,2025-01,2025-01-13/2025-01-19
2025-01-19,Email,75.97,60822,2536,177,10869.71,0.43,143.079,6.979,4.17,2025-01,2025-01-13/2025-01-19
2025-01-20,Paid Search,673.31,28225,921,36,2606.81,18.7,3.872,3.909,3.263,2025-01,2025-01-20/2025-01-26
2025-01-20,SEO,214.43,238292,4360,138,10390.74,1.55,48.457,3.165,1.83,2025-01,2025-01-20/2025-01-26
2025-01-20,Paid Social,2418.47,306656,3938,87,5892.35,27.8,2.436,2.209,1.284,2025-01,2025-01-20/2025-01-26
2025-01-20,Email,99.78,79978,3155,174,11553.83,0.57,115.793,5.515,3.945,2025-01,2025-01-20/2025-01-26
2025-01-21,Paid Search,722.76,30878,1046,47,3489.55,15.38,4.828,4.493,3.388,2025-01,2025-01-20/2025-01-26
2025-01-21,Email,112.28,95971,4829,302,19482.02,0.37,173.513,6.254,5.032,2025-01,2025-01-20/2025-01-26
2025-01-21,SEO,209.02,236248,5651,194,14394.96,1.08,68.869,3.433,2.392,2025-01,2025-01-20/2025-01-26
2025-01-21,Paid Social,2562.52,294258,3563,78,5446.31,32.85,2.125,2.189,1.211,2025-01,2025-01-20/2025-01-26
2025-01-22,Paid Social,2336.6,291948,3885,96,6651.66,24.34,2.847,2.471,1.331,2025-01,2025-01-20/2025-01-26
2025-01-22,Paid Search,813.36,38402,1456,68,4745.08,11.96,5.834,4.67,3.791,2025-01,2025-01-20/2025-01-26
2025-01-22,SEO,215.59,263210,4791,162,11009.62,1.33,51.067,3.381,1.82,2025-01,2025-01-20/2025-01-26
2025-01-22,Email,111.65,91044,4065,274,16156.11,0.41,144.703,6.74,4.465,2025-01,2025-01-20/2025-01-26
2025-01-23,Paid Search,745.53,33232,997,41,2875.15,18.18,3.857,4.112,3.0,2025-01,2025-01-20/2025-01-26
2025-01-23,Email,112.2,85160,4361,267,16153.76,0.42,143.973,6.122,5.121,2025-01,2025-01-20/2025-01-26
2025-01-23,SEO,207.58,244227,5600,154,10873.69,1.35,52.383,2.75,2.293,2025-01,2025-01-20/2025-01-26
2025-01-23,Paid Social,2793.93,329869,3839,99,6807.47,28.22,2.437,2.579,1.164,2025-01,2025-01-20/2025-01-26
2025-01-24,Paid Search,652.22,29518,928,35,2549.5,18.63,3.909,3.772,3.144,2025-01,2025-01-20/2025-01-26
2025-01-24,SEO,209.15,233891,5565,156,9860.16,1.34,47.144,2.803,2.379,2025-01,2025-01-20/2025-01-26
2025-01-24,Email,83.45,63156,3004,175,9984.54,0.48,119.647,5.826,4.756,2025-01,2025-01-20/2025-01-26
2025-01-24,Paid Social,2927.56,355326,4558,119,8324.57,24.6,2.844,2.611,1.283,2025-01,2025-01-20/2025-01-26
2025-01-25,Paid Social,2215.3,262654,3594,88,5854.04,25.17,2.643,2.449,1.368,2025-01,2025-01-20/2025-01-26
2025-01-25,Paid Search,499.4,23796,848,39,2964.38,12.81,5.936,4.599,3.564,2025-01,2025-01-20/2025-01-26
2025-01-25,Email,78.06,66091,3052,185,11989.0,0.42,153.587,6.062,4.618,2025-01,2025-01-20/2025-01-26
2025-01-25,SEO,150.19,177294,3436,97,6177.37,1.55,41.13,2.823,1.938,2025-01,2025-01-20/2025-01-26
2025-01-26,Paid Social,2134.24,244918,3343,99,6981.15,21.56,3.271,2.961,1.365,2025-01,2025-01-20/2025-01-26
2025-01-26,Paid Search,576.5,23681,905,45,3371.58,12.81,5.848,4.972,3.822,2025-01,2025-01-20/2025-01-26
2025-01-26,Email,62.79,56194,2712,197,10923.43,0.32,173.968,7.264,4.826,2025-01,2025-01-20/2025-01-26
2025-01-26,SEO,188.62,182996,3738,128,9074.39,1.47,48.109,3.424,2.043,2025-01,2025-01-20/2025-01-26
2025-01-27,Paid Search,794.5,38360,1319,55,3796.94,14.45,4.779,4.17,3.438,2025-01,2025-01-27/2025-02-02
2025-01-27,Email,88.49,80705,4165,298,18019.2,0.3,203.63,7.155,5.161,2025-01,2025-01-27/2025-02-02
2025-01-27,SEO,183.91,218283,4958,141,9183.56,1.3,49.935,2.844,2.271,2025-01,2025-01-27/2025-02-02
2025-01-27,Paid Social,2583.76,309293,3287,74,5082.9,34.92,1.967,2.251,1.063,2025-01,2025-01-27/2025-02-02
2025-01-28,Paid Search,738.21,36810,1423,59,4301.01,12.51,5.826,4.146,3.866,2025-01,2025-01-27/2025-02-02
2025-01-28,Paid Social,2618.31,331406,3728,98,6860.15,26.72,2.62,2.629,1.125,2025-01,2025-01-27/2025-02-02
2025-01-28,SEO,170.02,170344,3949,115,7614.04,1.48,44.783,2.912,2.318,2025-01,2025-01-27/2025-02-02
2025-01-28,Email,101.67,76891,3748,250,16253.69,0.41,159.867,6.67,4.874,2025-01,2025-01-27/2025-02-02
2025-01-29,Paid Social,2406.79,305966,3558,82,5858.62,29.35,2.434,2.305,1.163,2025-01,2025-01-27/2025-02-02
2025-01-29,Email,101.61,83236,3285,187,11766.52,0.54,115.801,5.693,3.947,2025-01,2025-01-27/2025-02-02
2025-01-29,Paid Search,779.81,32034,1107,46,3256.13,16.95,4.176,4.155,3.456,2025-01,2025-01-27/2025-02-02
2025-01-29,SEO,210.89,240188,5658,168,11563.86,1.26,54.834,2.969,2.356,2025-01,2025-01-27/2025-02-02
2025-01-30,SEO,199.31,211753,3947,108,7994.9,1.85,40.113,2.736,1.864,2025-01,2025-01-27/2025-02-02
2025-01-30,Paid Search,730.49,31799,970,42,3002.15,17.39,4.11,4.33,3.05,2025-01,2025-01-27/2025-02-02
2025-01-30,Paid Social,2958.09,342048,3494,88,5772.68,33.61,1.951,2.519,1.021,2025-01,2025-01-27/2025-02-02
2025-01-30,Email,89.2,72123,3400,242,14093.14,0.37,157.995,7.118,4.714,2025-01,2025-01-27/2025-02-02
2025-01-31,SEO,215.97,261005,4692,160,11213.68,1.35,51.922,3.41,1.798,2025-01,2025-01-27/2025-02-02
2025-01-31,Email,111.79,100686,4284,273,15124.86,0.41,135.297,6.373,4.255,2025-01,2025-01-27/2025-02-02
2025-01-31,Paid Search,633.05,27474,1004,47,3135.85,13.47,4.954,4.681,3.654,2025-01,2025-01-27/2025-02-02
2025-01-31,Paid Social,3015.29,319736,3602,72,5223.56,41.88,1.732,1.999,1.127,2025-01,2025-01-27/2025-02-02
2025-02-01,Paid Search,471.35,20046,626,29,2347.84,16.25,4.981,4.633,3.123,2025-02,2025-01-27/2025-02-02
2025-02-01,Email,81.29,74207,3124,173,11234.22,0.47,138.199,5.538,4.21,2025-02,2025-01-27/2025-02-02
2025-02-01,SEO,147.29,165763,3677,113,8318.6,1.3,56.478,3.073,2.218,2025-02,2025-01-27/2025-02-02
2025-02-01,Paid Social,2168.83,234841,3180,97,7226.4,22.36,3.332,3.05,1.354,2025-02,2025-01-27/2025-02-02
2025-02-02,Email,72.35,59555,2936,179,10806.02,0.4,149.358,6.097,4.93,2025-02,2025-01-27/2025-02-02
2025-02-02,Paid Search,550.83,25919,946,46,3525.59,11.97,6.401,4.863,3.65,2025-02,2025-01-27/2025-02-02
2025-02-02,Paid Social,1970.5,228452,2664,68,4491.35,28.98,2.279,2.553,1.166,2025-02,2025-01-27/2025-02-02
2025-02-02,SEO,150.39,160472,3541,94,7018.87,1.6,46.671,2.655,2.207,2025-02,2025-01-27/2025-02-02
2025-02-03,Paid Search,793.72,35036,1198,54,3694.02,14.7,4.654,4.508,3.419,2025-02,2025-02-03/2025-02-09
2025-02-03,Email,101.24,79952,3292,235,15567.5,0.43,153.768,7.139,4.117,2025-02,2025-02-03/2025-02-09
2025-02-03,Paid Social,2652.75,316823,3526,88,5413.4,30.14,2.041,2.496,1.113,2025-02,2025-02-03/2025-02-09
2025-02-03,SEO,197.65,202107,4559,136,9238.02,1.45,46.739,2.983,2.256,2025-02,2025-02-03/2025-02-09
2025-02-04,Paid Social,2555.32,285247,3674,82,5679.7,31.16,2.223,2.232,1.288,2025-02,2025-02-03/2025-02-09
2025-02-04,SEO,171.96,189714,4365,153,11310.75,1.12,65.775,3.505,2.301,2025-02,2025-02-03/2025-02-09
2025-02-04,Paid Search,675.6,33776,1014,47,3314.45,14.37,4.906,4.635,3.002,2025-02,2025-02-03/2025-02-09
2025-02-04,Email,86.58,74501,3601,267,15050.55,0.32,173.834,7.415,4.833,2025-02,2025-02-03/2025-02-09
2025-02-05,Paid Social,2552.45,290848,3903,93,6240.57,27.45,2.445,2.383,1.342,2025-02,2025-02-03/2025-02-09
2025-02-05,Paid Search,721.83,32257,1267,57,4124.3,12.66,5.714,4.499,3.928,2025-02,2025-02-03/2025-02-09
2025-02-05,SEO,228.99,255527,6079,200,15032.75,1.14,65.648,3.29,2.379,2025-02,2025-02-03/2025-02-09
2025-02-05,Email,98.37,74755,3192,218,12351.51,0.45,125.562,6.83,4.27,2025-02,2025-02-03/2025-02-09
2025-02-06,Email,100.27,86215,4143,238,13860.56,0.42,138.232,5.745,4.805,2025-02,2025-02-03/2025-02-09
2025-02-06,Paid Social,2618.58,320562,3950,104,7274.39,25.18,2.778,2.633,1.232,2025-02,2025-02-03/2025-02-09
2025-02-06,SEO,191.63,216570,3925,127,9157.4,1.51,47.787,3.236,1.812,2025-02,2025-02-03/2025-02-09
2025-02-06,Paid Search,671.49,31656,964,48,3507.43,13.99,5.223,4.979,3.045,2025-02,2025-02-03/2025-02-09
2025-02-07,SEO,194.26,216576,4484,136,9475.92,1.43,48.78,3.033,2.07,2025-02,2025-02-03/2025-02-09
2025-02-07,Paid Search,758.65,36066,1349,69,5572.93,10.99,7.346,5.115,3.74,2025-02,2025-02-03/2025-02-09
2025-02-07,Email,99.5,79288,3575,237,13809.23,0.42,138.786,6.629,4.509,2025-02,2025-02-03/2025-02-09
2025-02-07,Paid Social,2628.14,301245,3171,72,4553.85,36.5,1.733,2.271,1.053,2025-02,2025-02-03/2025-02-09
2025-02-08,SEO,128.56,139400,3147,109,7250.16,1.18,56.395,3.464,2.258,2025-02,2025-02-03/2025-02-09
2025-02-08,Paid Search,497.46,21794,751,35,2655.47,14.21,5.338,4.66,3.446,2025-02,2025-02-03/2025-02-09
2025-02-08,Email,84.09,64536,3129,183,11915.98,0.46,141.705,5.849,4.848,2025-02,2025-02-03/2025-02-09
2025-02-08,Paid Social,2141.55,235088,2564,77,5752.21,27.81,2.686,3.003,1.091,2025-02,2025-02-03/2025-02-09
2025-02-09,SEO,147.4,161303,3185,108,7217.68,1.36,48.967,3.391,1.975,2025-02,2025-02-03/2025-02-09
2025-02-09,Paid Search,513.52,21631,819,36,2885.08,14.26,5.618,4.396,3.786,2025-02,2025-02-03/2025-02-09
2025-02-09,Email,70.65,58604,2615,178,10073.61,0.4,142.585,6.807,4.462,2025-02,2025-02-03/2025-02-09
2025-02-09,Paid Social,1807.66,197884,2472,59,3818.38,30.64,2.112,2.387,1.249,2025-02,2025-02-03/2025-02-09
2025-02-10,Paid Social,2471.48,276425,3032,85,6062.07,29.08,2.453,2.803,1.097,2025-02,2025-02-10/2025-02-16
2025-02-10,Email,90.46,67913,3215,196,12071.04,0.46,133.441,6.096,4.734,2025-02,2025-02-10/2025-02-16
2025-02-10,SEO,185.54,242558,5241,164,10694.68,1.13,57.641,3.129,2.161,2025-02,2025-02-10/2025-02-16
2025-02-10,Paid Search,632.06,25893,1032,41,3251.73,15.42,5.145,3.973,3.986,2025-02,2025-02-10/2025-02-16
2025-02-11,Email,96.8,84501,4319,274,17822.77,0.35,184.12,6.344,5.111,2025-02,2025-02-10/2025-02-16
2025-02-11,SEO,204.27,221290,4358,138,9962.6,1.48,48.772,3.167,1.969,2025-02,2025-02-10/2025-02-16
2025-02-11,Paid Social,2661.41,289533,3837,98,7063.6,27.16,2.654,2.554,1.325,2025-02,2025-02-10/2025-02-16
2025-02-11,Paid Search,803.95,39684,1491,72,5483.9,11.17,6.821,4.829,3.757,2025-02,2025-02-10/2025-02-16
2025-02-12,SEO,219.85,245076,5018,134,10172.61,1.64,46.271,2.67,2.048,2025-02,2025-02-10/2025-02-16
2025-02-12,Paid Social,2751.73,352552,4579,122,8132.46,22.56,2.955,2.664,1.299,2025-02,2025-02-10/2025-02-16
2025-02-12,Paid Search,669.83,33444,1224,54,4093.29,12.4,6.111,4.412,3.66,2025-02,2025-02-10/2025-02-16
2025-02-12,Email,98.49,88342,4024,267,17873.4,0.37,181.474,6.635,4.555,2025-02,2025-02-10/2025-02-16
2025-02-13,Paid Social,3009.51,345955,4555,100,7368.91,30.1,2.449,2.195,1.317,2025-02,2025-02-10/2025-02-16
2025-02-13,Paid Search,769.69,35833,1426,71,5349.62,10.84,6.95,4.979,3.98,2025-02,2025-02-10/2025-02-16
2025-02-13,Email,100.35,83483,3840,276,16580.54,0.36,165.227,7.187,4.6,2025-02,2025-02-10/2025-02-16
2025-02-13,SEO,218.88,238406,5216,154,10021.54,1.42,45.786,2.952,2.188,2025-02,2025-02-10/2025-02-16
2025-02-14,Paid Social,2497.76,308000,3635,91,6184.2,27.45,2.476,2.503,1.18,2025-02,2025-02-10/2025-02-16
2025-02-14,Paid Search,790.81,33010,1152,53,3630.28,14.92,4.591,4.601,3.49,2025-02,2025-02-10/2025-02-16
2025-02-14,Email,93.61,74457,3050,171,11161.69,0.55,119.236,5.607,4.096,2025-02,2025-02-10/2025-02-16
2025-02-14,SEO,200.69,227496,4663,141,9405.73,1.42,46.867,3.024,2.05,2025-02,2025-02-10/2025-02-16
2025-02-15,Email,71.2,64849,2858,165,9596.43,0.43,134.781,5.773,4.407,2025-02,2025-02-10/2025-02-16
2025-02-15,Paid Social,2307.38,296177,3866,103,6719.61,22.4,2.912,2.664,1.305,2025-02,2025-02-10/2025-02-16
2025-02-15,Paid Search,557.99,24076,894,43,3386.86,12.98,6.07,4.81,3.713,2025-02,2025-02-10/2025-02-16
2025-02-15,SEO,130.87,152515,3076,81,5295.57,1.62,40.464,2.633,2.017,2025-02,2025-02-10/2025-02-16
2025-02-16,Paid Social,2336.53,279495,3305,89,6643.78,26.25,2.843,2.693,1.182,2025-02,2025-02-10/2025-02-16
2025-02-16,Paid Search,557.83,23431,709,28,1983.08,19.92,3.555,3.949,3.026,2025-02,2025-02-10/2025-02-16
2025-02-16,SEO,133.74,142511,3397,92,6209.76,1.45,46.432,2.708,2.384,2025-02,2025-02-10/2025-02-16
2025-02-16,Email,64.52,52710,2189,126,8085.31,0.51,125.315,5.756,4.153,2025-02,2025-02-10/2025-02-16
2025-02-17,Paid Social,3132.32,346248,4641,89,6169.09,35.19,1.969,1.918,1.34,2025-02,2025-02-17/2025-02-23
2025-02-17,Paid Search,680.81,30719,1136,56,4153.47,12.16,6.101,4.93,3.698,2025-02,2025-02-17/2025-02-23
2025-02-17,SEO,219.15,232451,4959,137,9773.43,1.6,44.597,2.763,2.133,2025-02,2025-02-17/2025-02-23
2025-02-17,Email,105.02,89515,4164,268,16130.26,0.39,153.592,6.436,4.652,2025-02,2025-02-17/2025-02-23
2025-02-18,SEO,225.55,263320,6140,214,15524.78,1.05,68.831,3.485,2.332,2025-02,2025-02-17/2025-02-23
2025-02-18,Paid Social,2737.93,296781,3359,90,6112.8,30.42,2.233,2.679,1.132,2025-02,2025-02-17/2025-02-23
2025-02-18,Paid Search,662.46,27137,850,36,2539.38,18.4,3.833,4.235,3.132,2025-02,2025-02-17/2025-02-23
2025-02-18,Email,94.5,80489,3932,240,14144.26,0.39,149.675,6.104,4.885,2025-02,2025-02-17/2025-02-23
2025-02-19,Email,101.75,88656,3866,246,14439.31,0.41,141.91,6.363,4.361,2025-02,2025-02-17/2025-02-23
2025-02-19,Paid Social,2866.07,369029,4318,102,6615.86,28.1,2.308,2.362,1.17,2025-02,2025-02-17/2025-02-23
2025-02-19,SEO,228.98,275831,5475,192,13639.99,1.19,59.568,3.507,1.985,2025-02,2025-02-17/2025-02-23
2025-02-19,Paid Search,750.73,30800,1031,49,3513.84,15.32,4.681,4.753,3.347,2025-02,2025-02-17/2025-02-23
2025-02-20,Paid Social,2546.66,318109,3616,100,6750.3,25.47,2.651,2.765,1.137,2025-02,2025-02-17/2025-02-23
2025-02-20,Paid Search,744.57,34503,1312,57,3905.5,13.06,5.245,4.345,3.803,2025-02,2025-02-17/2025-02-23
2025-02-20,Email,105.56,92338,4305,304,16689.79,0.35,158.107,7.062,4.662,2025-02,2025-02-17/2025-02-23
2025-02-20,SEO,180.29,192656,3559,119,7607.35,1.52,42.195,3.344,1.847,2025-02,2025-02-17/2025-02-23
2025-02-21,SEO,192.37,225843,4181,143,10640.82,1.35,55.314,3.42,1.851,2025-02,2025-02-17/2025-02-23
2025-02-21,Email,100.78,90113,4542,320,19739.91,0.31,195.871,7.045,5.04,2025-02,2025-02-17/2025-02-23
2025-02-21,Paid Social,2514.4,289532,3376,95,5857.22,26.47,2.329,2.814,1.166,2025-02,2025-02-17/2025-02-23
2025-02-21,Paid Search,616.25,28939,1018,45,3212.85,13.69,5.214,4.42,3.518,2025-02,2025-02-17/2025-02-23
2025-02-22,Paid Search,548.49,23535,792,38,2886.77,14.43,5.263,4.798,3.365,2025-02,2025-02-17/2025-02-23
2025-02-22,Email,82.57,74412,3165,179,11171.29,0.46,135.295,5.656,4.253,2025-02,2025-02-17/2025-02-23
2025-02-22,SEO,171.89,178500,3474,105,6860.25,1.64,39.911,3.022,1.946,2025-02,2025-02-17/2025-02-23
2025-02-22,Paid Social,1898.58,208449,2419,60,4142.71,31.64,2.182,2.48,1.16,2025-02,2025-02-17/2025-02-23
2025-02-23,SEO,158.23,186602,3972,131,9384.26,1.21,59.308,3.298,2.129,2025-02,2025-02-17/2025-02-23
2025-02-23,Paid Social,2130.69,230165,2588,61,4497.94,34.93,2.111,2.357,1.124,2025-02,2025-02-17/2025-02-23
2025-02-23,Email,69.06,56678,2180,160,10127.36,0.43,146.646,7.339,3.846,2025-02,2025-02-17/2025-02-23
2025-02-23,Paid Search,604.88,29914,1073,46,3396.54,13.15,5.615,4.287,3.587,2025-02,2025-02-17/2025-02-23
2025-02-24,Email,87.85,71144,3257,182,10229.0,0.48,116.437,5.588,4.578,2025-02,2025-02-24/2025-03-02
2025-02-24,SEO,184.72,212955,3983,132,9039.86,1.4,48.938,3.314,1.87,2025-02,2025-02-24/2025-03-02
2025-02-24,Paid Social,2412.21,295526,3608,103,7163.39,23.42,2.97,2.855,1.221,2025-02,2025-02-24/2025-03-02
2025-02-24,Paid Search,650.49,28678,1048,52,3912.72,12.51,6.015,4.962,3.654,2025-02,2025-02-24/2025-03-02
2025-02-25,Email,111.34,87372,3556,204,12976.13,0.55,116.545,5.737,4.07,2025-02,2025-02-24/2025-03-02
2025-02-25,Paid Social,2640.21,306348,3732,90,5937.11,29.34,2.249,2.412,1.218,2025-02,2025-02-24/2025-03-02
2025-02-25,Paid Search,640.5,30978,1070,43,3051.27,14.9,4.764,4.019,3.454,2025-02,2025-02-24/2025-03-02
2025-02-25,SEO,181.82,214616,4961,148,11284.57,1.23,62.065,2.983,2.312,2025-02,2025-02-24/2025-03-02
2025-02-26,Paid Social,2485.77,290227,3405,79,5264.08,31.47,2.118,2.32,1.173,2025-02,2025-02-24/2025-03-02
2025-02-26,Email,111.8,86028,4394,243,15511.84,0.46,138.746,5.53,5.108,2025-02,2025-02-24/2025-03-02
2025-02-26,SEO,191.66,199892,4050,134,9812.52,1.43,51.198,3.309,2.026,2025-02,2025-02-24/2025-03-02
2025-02-26,Paid Search,642.64,29425,1032,48,3338.72,13.39,5.195,4.651,3.507,2025-02,2025-02-24/2025-03-02
2025-02-27,Paid Search,725.82,34114,1058,42,3231.08,17.28,4.452,3.97,3.101,2025-02,2025-02-24/2025-03-02
2025-02-27,Paid Social,3152.89,389352,5272,114,8434.08,27.66,2.675,2.162,1.354,2025-02,2025-02-24/2025-03-02
2025-02-27,SEO,183.37,192886,4089,128,9787.51,1.43,53.376,3.13,2.12,2025-02,2025-02-24/2025-03-02
2025-02-27,Email,96.61,76948,3411,221,12343.88,0.44,127.77,6.479,4.433,2025-02,2025-02-24/2025-03-02
2025-02-28,Paid Social,2423.83,261840,3293,80,4949.47,30.3,2.042,2.429,1.258,2025-02,2025-02-24/2025-03-02
2025-02-28,Paid Search,771.37,34691,1393,69,5238.4,11.18,6.791,4.953,4.015,2025-02,2025-02-24/2025-03-02
